Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
18.515245	3.610631											18.515245	3.548009
18.515825	3.610253											18.515825	3.548014
18.516405	3.61083											18.516405	3.548018
18.516985	3.610726											18.516985	3.548023
18.517567	3.610113											18.517567	3.548027
18.518147	3.610597											18.518147	3.548032
18.518726	3.60916											18.518726	3.548036
18.519308	3.608847											18.519308	3.548036
18.519888	3.607244											18.519888	3.548036
18.520468	3.60702											18.520468	3.548036
18.521048	3.60622											18.521048	3.548036
18.521629	3.606558											18.521629	3.548036
18.522209	3.606506											18.522209	3.548036
18.522789	3.606209											18.522789	3.548036
18.523369	3.605823											18.523369	3.548036
18.523951	3.605183											18.523951	3.548036
18.52453	3.603827											18.52453	3.548036
18.52511	3.602432											18.52511	3.54804
18.52569	3.602616											18.52569	3.548045
18.526272	3.602772											18.526272	3.548049
18.526852	3.602853											18.526852	3.548054
18.527431	3.602286											18.527431	3.548058
18.528013	3.601824											18.528013	3.548062
18.528593	3.602041											18.528593	3.548067
18.529173	3.602298											18.529173	3.548071
18.529753	3.601873											18.529753	3.548076
18.530334	3.602264											18.530334	3.54808
18.530914	3.602501											18.530914	3.54808
18.531494	3.601782											18.531494	3.54808
18.532074	3.601086											18.532074	3.54808
18.532656	3.600472											18.532656	3.54808
18.533236	3.600572											18.533236	3.54808
18.533815	3.601182											18.533815	3.54808
18.534395	3.601376											18.534395	3.54808
18.534977	3.6014											18.534977	3.54808
18.535557	3.60114											18.535557	3.54808
18.536137	3.60109											18.536137	3.54808
18.536718	3.601599											18.536718	3.548084
18.537298	3.60164											18.537298	3.548089
18.537878	3.601293											18.537878	3.548093
18.538458	3.600911											18.538458	3.548097
18.53904	3.600848											18.53904	3.548101
18.539619	3.600468											18.539619	3.548106
18.540199	3.600102											18.540199	3.54811
18.540779	3.600238											18.540779	3.548115
18.541361	3.600399											18.541361	3.548119
18.541941	3.600094											18.541941	3.548123
18.542521	3.599458											18.542521	3.548123
18.5431	3.599862											18.5431	3.548123
18.543682	3.599703											18.543682	3.548123
18.544262	3.598972											18.544262	3.548123
18.544842	3.599201											18.544842	3.548123
18.545424	3.598994											18.545424	3.548123
18.546003	3.599386											18.546003	3.548123
18.546583	3.600302											18.546583	3.548123
18.547163	3.600852											18.547163	3.548123
18.547745	3.600855											18.547745	3.548123
18.548325	3.600837											18.548325	3.548127
18.548904	3.600866											18.548904	3.548131
18.549484	3.600519											18.549484	3.548136
18.550066	3.60039											18.550066	3.54814
18.550646	3.600563											18.550646	3.548144
18.551226	3.600921											18.551226	3.548148
18.551805	3.60097											18.551805	3.548152
18.552387	3.601148											18.552387	3.548157
18.552967	3.601728											18.552967	3.548161
18.553547	3.602608											18.553547	3.548165
18.554129	3.602583											18.554129	3.548165
18.554708	3.601742											18.554708	3.548165
18.555288	3.601312											18.555288	3.548165
18.555868	3.600959											18.555868	3.548165
18.55645	3.600512											18.55645	3.548165
18.55703	3.599825											18.55703	3.548165
18.55761	3.599262											18.55761	3.548165
18.558189	3.598618											18.558189	3.548165
18.558771	3.597826											18.558771	3.548165
18.559351	3.597498											18.559351	3.548165
18.559931	3.597949											18.559931	3.548165
18.560511	3.598813											18.560511	3.548165
18.561092	3.599138											18.561092	3.548165
18.561672	3.598842											18.561672	3.548165
18.562252	3.598136											18.562252	3.548165
18.562834	3.597339											18.562834	3.548165
18.563414	3.597074											18.563414	3.548165
18.563993	3.596991											18.563993	3.548165
18.564573	3.596926											18.564573	3.548165
18.565155	3.596725											18.565155	3.548165
18.565735	3.596137											18.565735	3.548169
18.566315	3.595792											18.566315	3.548173
18.566895	3.595482											18.566895	3.548177
18.567476	3.595139											18.567476	3.548182
18.568056	3.594856											18.568056	3.548186
18.568636	3.594349											18.568636	3.54819
18.569216	3.594012											18.569216	3.548194
18.569798	3.593251											18.569798	3.548198
18.570377	3.592716											18.570377	3.548202
18.570957	3.591691											18.570957	3.548206
18.571539	3.591184											18.571539	3.548206
18.572119	3.590354											18.572119	3.548206
18.572699	3.59004											18.572699	3.548206
18.573278	3.590887											18.573278	3.548206
18.57386	3.590482											18.57386	3.548206
18.57444	3.589541											18.57444	3.548206
18.57502	3.588921											18.57502	3.548206
18.5756	3.587975											18.5756	3.548206
18.576181	3.586454											18.576181	3.548206
18.576761	3.585491											18.576761	3.548206
18.577341	3.585918											18.577341	3.54821
18.577921	3.586245											18.577921	3.548214
18.578503	3.585876											18.578503	3.548218
18.579082	3.58568											18.579082	3.548222
18.579662	3.584172											18.579662	3.548226
18.580244	3.582643											18.580244	3.54823
18.580824	3.582533											18.580824	3.548234
18.581404	3.583075											18.581404	3.548238
18.581984	3.583193											18.581984	3.548242
18.582565	3.582979											18.582565	3.548246
18.583145	3.582087											18.583145	3.548246
18.583725	3.58269											18.583725	3.548246
18.584305	3.582278											18.584305	3.548246
18.584887	3.582578											18.584887	3.548246
18.585466	3.582851											18.585466	3.548246
18.586046	3.583705											18.586046	3.548246
18.586626	3.583593											18.586626	3.548246
18.587208	3.583275											18.587208	3.548246
18.587788	3.584162											18.587788	3.548246
18.588367	3.583445											18.588367	3.548246
18.588949	3.58266											18.588949	3.54825
18.589529	3.582021											18.589529	3.548254
18.590109	3.581587											18.590109	3.548258
18.590689	3.582547											18.590689	3.548262
18.59127	3.58187											18.59127	3.548265
18.59185	3.582062											18.59185	3.548269
18.59243	3.582813											18.59243	3.548273
18.59301	3.583283											18.59301	3.548277
18.593592	3.582943											18.593592	3.548281
18.594172	3.582939											18.594172	3.548285
18.594751	3.58278											18.594751	3.548285
18.595331	3.582532											18.595331	3.548285
18.595913	3.581556											18.595913	3.548285
18.596493	3.58128											18.596493	3.548285
18.597073	3.582639											18.597073	3.548285
18.597654	3.582697											18.597654	3.548285
18.598234	3.58271											18.598234	3.548285
18.598814	3.583242											18.598814	3.548285
18.599394	3.582772											18.599394	3.548285
18.599976	3.583157											18.599976	3.548285
18.600555	3.58271											18.600555	3.548289
18.601135	3.583213											18.601135	3.548293
18.601715	3.583328											18.601715	3.548296
18.602297	3.582633											18.602297	3.5483
18.602877	3.581944											18.602877	3.548304
18.603456	3.582242											18.603456	3.548308
18.604036	3.582696											18.604036	3.548312
18.604618	3.582552											18.604618	3.548316
18.605198	3.582576											18.605198	3.54832
18.605778	3.583334											18.605778	3.548323
18.606359	3.583583											18.606359	3.548323
18.606939	3.583157											18.606939	3.548323
18.607519	3.583249											18.607519	3.548323
18.608099	3.583961											18.608099	3.548323
18.608681	3.584202											18.608681	3.548323
18.609261	3.585272											18.609261	3.548323
18.60984	3.58383											18.60984	3.548323
18.61042	3.582627											18.61042	3.548323
18.611002	3.581984											18.611002	3.548323
18.611582	3.581379											18.611582	3.548323
18.612162	3.582151											18.612162	3.548327
18.612741	3.581563											18.612741	3.548331
18.613323	3.581945											18.613323	3.548335
18.613903	3.580897											18.613903	3.548338
18.614483	3.581824											18.614483	3.548342
18.615065	3.581519											18.615065	3.548346
18.615644	3.581995											18.615644	3.548349
18.616224	3.582689											18.616224	3.548353
18.616804	3.582781											18.616804	3.548357
18.617386	3.583259											18.617386	3.548361
18.617966	3.58411											18.617966	3.548361
18.618546	3.584061											18.618546	3.548361
18.619125	3.584079											18.619125	3.548361
18.619707	3.583327											18.619707	3.548361
18.620287	3.584354											18.620287	3.548361
18.620867	3.584559											18.620867	3.548361
18.621447	3.584609											18.621447	3.548361
18.622028	3.584391											18.622028	3.548361
18.622608	3.584695											18.622608	3.548361
18.623188	3.583923											18.623188	3.548361
18.62377	3.583124											18.62377	3.548361
18.62435	3.583068											18.62435	3.548361
18.624929	3.58357											18.624929	3.548361
18.625509	3.584017											18.625509	3.548361
18.626091	3.582748											18.626091	3.548361
18.626671	3.583028											18.626671	3.548361
18.627251	3.583542											18.627251	3.548361
18.627831	3.583351											18.627831	3.548361
18.628412	3.584094											18.628412	3.548361
18.628992	3.583791											18.628992	3.548361
18.629572	3.584068											18.629572	3.548361
18.630152	3.583503											18.630152	3.548361
18.630733	3.582474											18.630733	3.548361
18.631313	3.582824											18.631313	3.548361
18.631893	3.58353											18.631893	3.548361
18.632475	3.582917											18.632475	3.548361
18.633055	3.582848											18.633055	3.548361
18.633635	3.582433											18.633635	3.548361
18.634214	3.582016											18.634214	3.548361
18.634796	3.581738											18.634796	3.548361
18.635376	3.581393											18.635376	3.548361
18.635956	3.581353											18.635956	3.548361
18.636536	3.58064											18.636536	3.548361
18.637117	3.579956											18.637117	3.548361
18.637697	3.580145											18.637697	3.548361
18.638277	3.580596											18.638277	3.548361
18.638857	3.581547											18.638857	3.548361
18.639439	3.581385											18.639439	3.548361
18.640018	3.581398											18.640018	3.548361
18.640598	3.581891											18.640598	3.548361
18.64118	3.580923											18.64118	3.548368
18.64176	3.580176											18.64176	3.548375
18.64234	3.580311											18.64234	3.548382
18.64292	3.580225											18.64292	3.548389
18.643501	3.579657											18.643501	3.548397
18.644081	3.579568											18.644081	3.548404
18.644661	3.579227											18.644661	3.548411
18.645241	3.578529											18.645241	3.548418
18.645823	3.577635											18.645823	3.548426
18.646402	3.577485											18.646402	3.548433
18.646982	3.5774											18.646982	3.548433
18.647562	3.577798											18.647562	3.548433
18.648144	3.577772											18.648144	3.548433
18.648724	3.577265											18.648724	3.548433
18.649303	3.576531											18.649303	3.548433
18.649885	3.576616											18.649885	3.548433
18.650465	3.576176											18.650465	3.548433
18.651045	3.576102											18.651045	3.548433
18.651625	3.576254											18.651625	3.548433
18.652206	3.576659											18.652206	3.548433
